2	1.0	N	0.0
3	0.9	N	0.5
4	0.5	N	0.9
5	0.0	N	1.0
6	0.5	T	0.9
7	0.9	T	0.5
8	1.0	T	0.0
9	0.9	T	-0.5
10	0.5	T	-0.9
11	0.0	T	-1.0
12	0.5	N	-0.9
13	0.9	N	-0.5
14	2.0	N	0.0
15	1.7	N	1.0
16	1.0	N	1.7
17	0.0	N	2.0
18	1.0	T	1.7
19	1.7	T	1.0
20	2.0	T	0.0
21	1.7	T	-1.0
22	1.0	T	-1.7
23	0.0	T	-2.0
24	1.0	N	-1.7
25	1.7	N	-1.0
26	3.0	N	0.0
27	2.6	N	1.5
28	1.5	N	2.6
29	0.0	N	3.0
30	1.5	T	2.6
31	2.6	T	1.5
32	3.0	T	0.0
33	2.6	T	-1.5
34	1.5	T	-2.6
35	0.0	T	-3.0
36	1.5	N	-2.6
37	2.6	N	-1.5
